Latitude,Longitude,birth_date,maxtempC,mintempC,totalSnow_cm,sunHour,tempC,windspeedKmph,winddirDegree,precipMM,humidity,visibility,pressure,cloudcover,HeatIndexC,DewPointC,WindChillC,WindGustKmph,FeelsLikeC,uvIndex,sunrise,sunset,season
49.20089,-109.15161,2018-10-13 08:53:17,4,-2,0.0,10.1,-0.0,26.0,332.0,0.0,60.0,10.0,1022,94.0,-0.0,-7.0,-6.0,34.0,-6.0,1,07:35 AM,06:30 PM,autumn
29.222805,-85.17900999999998,2018-12-11 17:20:27,13,6,0.0,8.7,13.0,9.0,339.0,0.0,49.0,10.0,1026,0.0,13.0,3.0,12.0,11.0,12.0,1,07:25 AM,05:44 PM,winter
39.88937,-114.20437,2018-07-18 07:23:49,32,19,0.0,14.5,24.0,5.0,357.0,0.0,29.0,10.0,1017,0.0,24.0,5.0,24.0,6.0,24.0,1,04:23 AM,07:02 PM,summer
39.108463,-117.57264,2018-04-28 13:48:51,14,5,0.0,13.8,14.0,22.0,253.0,0.0,15.0,10.0,1008,4.0,14.0,-12.0,12.0,25.0,12.0,1,04:56 AM,06:40 PM,spring
42.920044,-113.59436,2018-03-19 18:51:01,6,-1,0.0,10.2,6.0,11.0,247.0,0.0,48.0,10.0,1021,29.0,6.0,-4.0,3.0,14.0,3.0,1,06:39 AM,06:46 PM,spring
48.52031,-105.20775,2018-04-13 10:14:28,0,-3,2.8,8.3,-2.0,15.0,75.0,0.5,89.0,2.0,1023,100.0,-2.0,-4.0,-7.0,20.0,-7.0,1,05:14 AM,06:49 PM,spring
42.508667,-98.92663,2018-04-13 12:18:34,7,-2,0.0,8.5,2.0,54.0,22.0,0.0,89.0,10.0,1003,100.0,2.0,0.0,-6.0,72.0,-6.0,1,05:58 AM,07:16 PM,spring
32.800644,-87.3807,2019-04-25 18:49:31,22,16,0.0,8.2,19.0,18.0,186.0,1.5,93.0,9.0,1009,87.0,19.0,17.0,19.0,32.0,19.0,1,05:09 AM,06:27 PM,spring
48.62454,-115.399216,2019-02-06 18:34:59,-7,-16,0.1,7.0,-12.0,2.0,19.0,0.0,75.0,10.0,1026,24.0,-12.0,-15.0,-12.0,4.0,-12.0,1,08:04 AM,05:48 PM,winter
43.58526,-103.57175,2018-06-21 16:26:20,23,10,0.0,14.5,23.0,12.0,149.0,0.1,41.0,10.0,1013,45.0,24.0,9.0,23.0,14.0,24.0,1,04:13 AM,07:40 PM,summer
38.35727,-109.97709,2018-05-03 10:32:50,16,7,0.0,13.9,9.0,8.0,215.0,0.0,48.0,10.0,1018,26.0,9.0,-2.0,8.0,9.0,8.0,1,05:21 AM,07:14 PM,spring
41.88037,-118.887054,2018-10-02 22:28:58,15,8,0.0,11.6,9.0,10.0,232.0,0.0,91.0,10.0,1011,40.0,9.0,7.0,7.0,21.0,7.0,1,05:54 AM,05:36 PM,autumn
49.208656,-115.803665,2018-10-19 01:19:36,15,2,0.0,8.7,3.0,1.0,168.0,0.0,71.0,10.0,1026,8.0,3.0,-2.0,3.0,2.0,3.0,1,07:11 AM,05:45 PM,autumn
36.58378,-88.84647,2019-02-20 18:33:58,11,5,0.0,4.1,10.0,11.0,260.0,0.4,91.0,5.0,1012,78.0,11.0,9.0,11.0,29.0,11.0,1,06:38 AM,05:41 PM,winter
36.80299,-99.15085,2018-09-04 13:14:44,29,22,0.0,10.3,29.0,23.0,175.0,0.0,56.0,10.0,1015,47.0,31.0,20.0,29.0,26.0,31.0,1,06:10 AM,07:00 PM,autumn
29.62465,-106.87992,2018-12-26 14:40:59,4,-1,0.0,8.7,3.0,36.0,249.0,0.0,63.0,10.0,1013,28.0,3.0,-3.0,-3.0,41.0,-3.0,1,07:01 AM,05:16 PM,winter
30.72517,-96.48412,2019-04-14 03:28:50,19,8,0.0,12.5,8.0,30.0,314.0,0.0,69.0,10.0,1013,51.0,8.0,3.0,4.0,48.0,4.0,1,06:00 AM,06:53 PM,spring
41.253452,-103.25911,2018-04-08 05:22:42,14,4,0.0,13.0,4.0,10.0,193.0,0.0,82.0,10.0,1000,49.0,4.0,1.0,1.0,21.0,1.0,1,05:25 AM,06:26 PM,spring
40.851227,-80.65498000000002,2018-01-10 10:53:38,7,-4,0.0,5.3,1.0,14.0,154.0,0.0,85.0,10.0,1025,32.0,1.0,-1.0,-3.0,27.0,-3.0,1,07:47 AM,05:14 PM,winter
37.93727,-82.199646,2018-04-26 22:54:12,20,8,0.0,12.1,11.0,3.0,262.0,1.8,97.0,9.0,1011,100.0,11.0,11.0,12.0,6.0,12.0,1,05:39 AM,07:15 PM,spring
52.151196,-87.73408,2018-11-07 01:20:43,-3,-9,0.5,3.6,-3.0,22.0,345.0,0.0,88.0,10.0,1007,100.0,-3.0,-5.0,-9.0,31.0,-9.0,1,07:57 AM,05:11 PM,autumn
50.66796,-117.39507,2019-02-17 20:50:57,-3,-7,0.3,8.7,-4.0,13.0,328.0,0.0,53.0,17.0,1029,42.0,-3.0,-12.0,-8.0,7.0,-8.0,1,06:58 AM,05:10 PM,winter
51.363018,-90.54563,2018-07-15 21:08:27,26,20,0.0,16.1,20.0,12.0,265.0,0.0,41.0,10.0,1006,44.0,20.0,7.0,20.0,22.0,20.0,1,05:04 AM,09:12 PM,summer
49.275642,-100.90431,2019-02-15 01:28:06,-18,-25,0.0,10.0,-25.0,11.0,340.0,0.0,72.0,5.0,1025,54.0,-24.0,-28.0,-31.0,22.0,-31.0,1,07:53 AM,06:03 PM,winter
49.665142,-118.24035,2018-07-11 19:52:11,25,7,0.0,14.5,18.0,5.0,294.0,0.0,52.0,10.0,1018,4.0,18.0,8.0,18.0,11.0,18.0,1,03:58 AM,07:59 PM,summer
34.16941,-111.95674,2018-12-14 18:21:22,13,0,0.0,5.4,7.0,4.0,181.0,0.0,27.0,10.0,1023,98.0,7.0,-11.0,7.0,8.0,7.0,1,07:26 AM,05:20 PM,winter
32.861835,-107.62762,2018-11-22 10:23:27,13,4,0.0,7.1,7.0,3.0,122.0,0.0,54.0,10.0,1020,16.0,7.0,-1.0,7.0,6.0,7.0,1,06:47 AM,05:06 PM,autumn
31.157837,-117.20045,2018-02-09 00:49:08,20,12,0.0,11.0,13.0,5.0,311.0,0.0,51.0,10.0,1016,0.0,13.0,3.0,14.0,10.0,14.0,1,07:35 AM,06:31 PM,winter
38.70651,-112.571625,2018-11-18 09:39:36,6,-2,0.0,8.7,-1.0,1.0,15.0,0.0,80.0,10.0,1029,14.0,-1.0,-4.0,-1.0,3.0,-1.0,1,07:16 AM,05:15 PM,autumn
35.742165,-106.829704,2018-10-21 02:57:00,15,6,0.0,8.7,9.0,20.0,123.0,0.0,50.0,10.0,1026,6.0,9.0,-1.0,6.0,36.0,6.0,1,06:19 AM,05:24 PM,autumn
35.478107,-113.3732,2018-04-21 06:06:51,25,10,0.0,13.6,10.0,4.0,94.0,0.0,36.0,10.0,1018,3.0,10.0,-4.0,10.0,9.0,10.0,1,05:53 AM,07:12 PM,spring
43.398212,-103.6309,2018-12-05 20:53:34,-1,-10,0.0,6.9,-8.0,6.0,319.0,0.0,84.0,10.0,1026,22.0,-8.0,-10.0,-11.0,14.0,-11.0,1,07:12 AM,04:18 PM,winter
42.143368,-120.977936,2018-03-15 16:06:39,0,-4,0.9,6.0,-1.0,22.0,214.0,0.0,82.0,9.0,1007,100.0,-1.0,-3.0,-6.0,30.0,-6.0,1,06:15 AM,06:10 PM,spring
38.78742,-105.41369,2019-04-26 17:10:32,15,0,1.2,13.3,15.0,33.0,260.0,0.0,32.0,10.0,1010,80.0,15.0,-1.0,15.0,38.0,15.0,1,05:11 AM,06:49 PM,spring
34.32363,-122.64952,2018-07-26 12:40:38,25,18,0.0,11.6,25.0,23.0,295.0,0.0,54.0,10.0,1015,0.0,26.0,16.0,25.0,34.0,26.0,1,06:17 AM,08:16 PM,summer
51.367435,-93.74516,2018-11-09 02:24:40,-9,-13,0.1,5.2,-11.0,12.0,30.0,0.0,83.0,10.0,1032,100.0,-11.0,-13.0,-17.0,16.0,-17.0,1,07:23 AM,04:34 PM,autumn
30.257803000000006,-117.52075,2019-01-29 15:39:23,20,15,0.0,10.1,18.0,6.0,275.0,0.0,53.0,10.0,1014,5.0,19.0,9.0,19.0,9.0,19.0,1,07:43 AM,06:24 PM,winter
38.4612,-79.42728000000002,2018-12-25 09:49:45,4,-2,0.0,5.3,2.0,4.0,201.0,0.0,67.0,10.0,1029,84.0,2.0,-3.0,2.0,4.0,2.0,1,07:34 AM,05:03 PM,winter
38.950687,-95.93603,2019-02-07 18:14:43,-4,-7,0.0,7.1,-10.0,25.0,313.0,0.0,45.0,10.0,1029,8.0,-9.0,-19.0,-18.0,41.0,-18.0,1,07:25 AM,05:52 PM,winter
52.75026,-112.93823,2018-02-15 07:32:27,-10,-21,0.0,8.7,-21.0,13.0,272.0,0.0,92.0,10.0,1034,24.0,-21.0,-22.0,-30.0,28.0,-30.0,1,07:48 AM,05:45 PM,winter
47.834267,-95.35124,2018-09-12 01:43:15,23,12,0.0,11.9,16.0,18.0,325.0,0.0,85.0,10.0,1010,34.0,16.0,13.0,16.0,27.0,16.0,1,05:55 AM,06:40 PM,autumn
29.186941,-120.364624,2018-05-19 18:01:15,15,14,0.0,10.4,14.0,34.0,308.0,0.0,84.0,10.0,1014,3.0,14.0,11.0,12.0,47.0,12.0,1,06:07 AM,07:49 PM,spring
31.95688,-122.92597,2018-04-18 05:23:17,13,12,0.0,11.6,13.0,25.0,309.0,0.0,78.0,10.0,1018,2.0,13.0,9.0,11.0,37.0,11.0,1,06:39 AM,07:43 PM,spring
29.291561,-88.55405,2019-02-18 10:04:08,13,12,0.0,4.2,13.0,20.0,27.0,0.3,84.0,2.0,1019,100.0,14.0,12.0,14.0,43.0,14.0,1,06:31 AM,05:46 PM,winter
32.34744,-84.3366,2019-05-02 15:23:45,30,19,0.0,13.7,30.0,10.0,111.0,0.0,40.0,10.0,1020,7.0,29.0,14.0,30.0,12.0,29.0,1,05:50 AM,07:19 PM,spring
34.77178,-96.46689,2018-06-04 18:31:33,26,17,0.0,13.4,24.0,13.0,154.0,0.0,74.0,10.0,1014,46.0,26.0,19.0,24.0,20.0,26.0,1,05:13 AM,07:36 PM,summer
48.27867,-109.5238,2018-09-13 10:46:26,17,8,0.0,12.8,9.0,12.0,41.0,0.0,70.0,10.0,1014,21.0,9.0,4.0,8.0,15.0,8.0,1,05:53 AM,06:34 PM,autumn
48.43347,-100.484665,2018-03-03 15:43:32,1,-6,0.3,7.1,-0.0,32.0,96.0,0.0,91.0,2.0,1022,100.0,-0.0,-1.0,-7.0,44.0,-7.0,1,07:19 AM,06:29 PM,spring
38.698387,-95.3764,2019-01-18 07:12:45,3,1,0.0,3.7,1.0,15.0,128.0,0.0,92.0,7.0,1016,87.0,2.0,-0.0,-2.0,26.0,-2.0,1,07:37 AM,05:28 PM,winter
33.46171,-112.230446,2018-07-24 23:00:13,45,34,0.0,14.0,42.0,15.0,258.0,0.0,15.0,10.0,1011,6.0,43.0,9.0,42.0,24.0,43.0,1,05:36 AM,07:35 PM,summer
32.749775,-80.69767,2018-12-07 14:05:03,15,4,0.0,8.7,15.0,4.0,15.0,0.0,37.0,10.0,1030,47.0,15.0,0.0,16.0,5.0,16.0,1,07:12 AM,05:17 PM,winter
35.36108,-81.53520999999998,2019-02-24 11:19:48,18,6,0.0,8.6,10.0,17.0,243.0,4.5,90.0,8.0,1008,92.0,11.0,9.0,11.0,26.0,11.0,1,07:02 AM,06:17 PM,winter
47.953075,-96.824295,2018-04-12 15:59:21,3,-1,0.1,10.9,3.0,17.0,41.0,0.0,71.0,10.0,1013,28.0,3.0,-2.0,-1.0,19.0,-1.0,1,05:44 AM,07:14 PM,spring
38.541325,-105.60496,2018-01-11 11:52:22,3,-4,0.3,8.7,-4.0,8.0,274.0,0.0,50.0,10.0,1025,2.0,-4.0,-12.0,-7.0,14.0,-7.0,1,07:20 AM,05:02 PM,winter
40.78151,-98.49708,2018-03-21 20:36:58,14,0,0.0,11.6,13.0,13.0,166.0,0.0,40.0,10.0,1017,13.0,13.0,-0.0,12.0,22.0,12.0,1,06:35 AM,06:47 PM,spring
45.29519000000001,-99.83475,2018-04-19 17:20:07,10,-2,0.0,13.3,10.0,15.0,159.0,0.0,63.0,10.0,1029,30.0,10.0,3.0,8.0,18.0,8.0,1,05:47 AM,07:31 PM,spring
45.913116,-106.7053,2019-01-20 05:02:14,5,-1,0.2,6.9,-4.0,9.0,275.0,0.0,76.0,10.0,1021,45.0,-3.0,-6.0,-7.0,39.0,-7.0,1,07:41 AM,04:55 PM,winter
46.459454,-122.959175,2019-04-04 03:06:16,17,4,0.0,13.0,4.0,3.0,135.0,0.0,95.0,2.0,1017,32.0,4.0,3.0,4.0,7.0,4.0,1,05:46 AM,06:45 PM,spring
49.416447,-101.61242,2018-11-13 06:13:56,-2,-12,0.0,5.3,-11.0,9.0,182.0,0.0,92.0,10.0,1030,85.0,-11.0,-12.0,-16.0,20.0,-16.0,1,07:54 AM,05:07 PM,autumn
40.610386,-78.88698000000002,2018-08-07 17:16:26,28,19,0.0,14.1,28.0,10.0,272.0,0.0,67.0,10.0,1014,18.0,30.0,21.0,28.0,11.0,30.0,1,05:18 AM,07:24 PM,summer
44.32834,-94.254425,2018-08-10 03:19:48,27,17,0.0,14.2,17.0,9.0,337.0,0.0,85.0,10.0,1017,4.0,17.0,15.0,17.0,20.0,17.0,1,05:15 AM,07:30 PM,summer
51.406338,-108.68488,2018-11-20 16:23:55,2,-3,0.0,8.7,1.0,7.0,146.0,0.0,83.0,10.0,1013,19.0,2.0,-1.0,-1.0,14.0,-1.0,1,08:41 AM,05:19 PM,autumn
32.69095,-89.73825,2018-08-21 11:36:30,30,22,0.0,13.1,27.0,12.0,281.0,0.0,73.0,10.0,1016,2.0,29.0,21.0,27.0,15.0,29.0,1,05:27 AM,06:37 PM,summer
31.76639,-118.79847,2019-02-13 09:03:08,15,13,0.0,7.0,14.0,26.0,140.0,0.0,77.0,10.0,1013,60.0,14.0,11.0,14.0,42.0,14.0,1,07:39 AM,06:40 PM,winter
33.206676,-110.658356,2019-04-09 04:31:04,28,15,0.0,12.5,16.0,3.0,51.0,0.0,31.0,10.0,1016,33.0,16.0,-1.0,16.0,6.0,16.0,1,06:00 AM,06:49 PM,spring
34.44359,-85.59456999999998,2019-04-23 17:50:09,25,13,0.0,13.2,25.0,13.0,248.0,0.0,51.0,10.0,1018,22.0,26.0,14.0,25.0,15.0,26.0,1,05:02 AM,06:20 PM,spring
46.971695,-111.87709,2018-04-14 20:35:39,10,-1,0.0,13.3,10.0,17.0,241.0,0.0,52.0,10.0,1018,24.0,10.0,0.0,7.0,21.0,7.0,1,05:42 AM,07:15 PM,spring
43.28294,-83.34559,2018-05-11 20:23:10,7,3,0.0,10.1,4.0,10.0,84.0,0.0,85.0,10.0,1022,100.0,4.0,2.0,2.0,14.0,2.0,1,05:14 AM,07:47 PM,spring
45.25569,-77.27756,2018-07-16 06:24:54,32,17,0.0,14.5,23.0,6.0,197.0,0.0,67.0,10.0,1013,23.0,25.0,16.0,23.0,8.0,25.0,1,04:37 AM,07:53 PM,summer
51.617897,-101.96218,2019-03-01 22:57:35,-20,-27,0.0,5.5,-25.0,14.0,317.0,0.0,73.0,10.0,1041,87.0,-24.0,-27.0,-34.0,33.0,-34.0,1,07:34 AM,06:28 PM,spring
44.42413300000001,-108.71276,2019-03-15 09:03:00,3,-7,0.0,11.6,-5.0,9.0,246.0,0.0,60.0,10.0,1033,13.0,-5.0,-11.0,-9.0,14.0,-9.0,1,06:27 AM,06:21 PM,spring
29.830648,-119.295815,2018-05-04 08:53:42,25,14,0.0,11.6,20.0,9.0,359.0,0.0,44.0,10.0,1020,0.0,20.0,7.0,20.0,14.0,20.0,1,06:12 AM,07:37 PM,spring
42.537537,-101.40071,2019-03-20 18:05:19,6,-3,0.0,11.6,5.0,12.0,338.0,0.0,75.0,10.0,1023,3.0,5.0,0.0,2.0,20.0,2.0,1,05:49 AM,05:58 PM,spring
50.72425,-78.401764,2018-04-04 14:11:36,-10,-18,0.0,9.4,-10.0,21.0,30.0,0.0,52.0,10.0,1014,84.0,-10.0,-18.0,-18.0,24.0,-18.0,1,05:43 AM,06:51 PM,spring
36.228107,-117.541275,2018-12-29 07:12:59,8,0,0.0,8.7,0.0,14.0,328.0,0.0,25.0,10.0,1031,2.0,0.0,-17.0,-4.0,29.0,-4.0,1,07:01 AM,04:44 PM,winter
28.963514,-81.95782,2018-03-27 21:54:40,25,16,0.0,11.6,17.0,10.0,89.0,0.0,71.0,10.0,1025,0.0,17.0,12.0,17.0,19.0,17.0,1,06:23 AM,06:43 PM,spring
41.59837,-96.90614,2019-03-01 22:59:49,-9,-16,0.0,5.6,-15.0,17.0,340.0,0.0,86.0,8.0,1037,52.0,-14.0,-16.0,-23.0,29.0,-23.0,1,07:03 AM,06:18 PM,spring
39.9823,-112.96515,2018-07-20 10:02:46,33,25,0.0,14.4,26.0,20.0,164.0,0.0,42.0,10.0,1014,47.0,26.0,12.0,26.0,24.0,26.0,1,05:20 AM,07:56 PM,summer
48.58773400000001,-105.53825,2018-08-30 12:37:09,29,17,0.0,13.3,28.0,28.0,274.0,0.0,21.0,10.0,1004,19.0,26.0,3.0,28.0,32.0,26.0,1,05:17 AM,06:48 PM,summer
45.57147,-115.86816,2019-03-23 07:39:29,9,0,0.0,7.9,0.0,3.0,194.0,5.2,95.0,8.0,1019,72.0,0.0,-0.0,0.0,5.0,0.0,1,05:41 AM,06:00 PM,spring
32.5567,-103.30967,2019-01-24 01:54:29,10,0,0.0,8.7,-3.0,17.0,257.0,0.0,47.0,10.0,1016,3.0,-2.0,-12.0,-7.0,32.0,-7.0,1,06:52 AM,05:19 PM,winter
43.652073,-100.17503,2018-06-06 06:44:11,30,21,0.0,14.5,21.0,18.0,12.0,0.0,73.0,10.0,1009,7.0,24.0,16.0,21.0,26.0,21.0,1,05:00 AM,08:19 PM,summer
35.851192,-102.46245,2018-06-29 16:14:01,37,25,0.0,13.4,37.0,32.0,197.0,0.0,19.0,10.0,1003,7.0,35.0,9.0,37.0,37.0,35.0,1,05:37 AM,08:10 PM,summer
30.337704,-85.182686,2019-03-14 18:12:55,25,17,0.0,8.8,24.0,13.0,165.0,0.0,70.0,10.0,1018,100.0,26.0,18.0,24.0,18.0,26.0,1,05:52 AM,05:48 PM,spring
45.219715,-76.60831,2019-04-07 19:58:38,9,2,0.0,9.4,8.0,9.0,77.0,0.4,88.0,2.0,1020,92.0,8.0,6.0,6.0,14.0,6.0,1,05:37 AM,06:42 PM,spring
31.906454,-105.10481,2019-01-10 23:24:42,11,1,0.0,8.7,8.0,19.0,265.0,0.1,76.0,10.0,1016,63.0,8.0,4.0,6.0,21.0,6.0,1,07:02 AM,05:15 PM,winter
28.193176,-87.73384,2018-10-23 00:08:20,22,20,0.0,5.8,22.0,18.0,80.0,0.0,73.0,10.0,1020,100.0,25.0,17.0,22.0,25.0,25.0,1,05:56 AM,05:14 PM,autumn
29.70881,-89.9194,2018-09-16 21:44:56,34,26,0.0,12.6,28.0,13.0,290.0,0.0,79.0,10.0,1012,5.0,33.0,24.0,28.0,24.0,33.0,1,05:45 AM,06:04 PM,autumn
48.960434,-84.7414,2019-02-28 10:32:28,-11,-17,0.4,5.5,-16.0,7.0,198.0,0.0,79.0,10.0,1021,94.0,-15.0,-18.0,-21.0,15.0,-21.0,1,07:24 AM,06:20 PM,winter
40.42147,-100.4962,2018-07-21 23:35:03,33,20,0.0,14.5,25.0,16.0,149.0,0.0,52.0,10.0,1014,25.0,26.0,15.0,25.0,31.0,26.0,1,05:30 AM,08:07 PM,summer
47.54019,-120.63774,2018-07-11 20:04:13,27,8,0.0,14.5,20.0,1.0,254.0,0.0,56.0,10.0,1017,13.0,20.0,11.0,20.0,2.0,20.0,1,04:17 AM,07:59 PM,summer
51.225147,-81.42016,2018-11-04 20:02:13,1,-3,0.0,5.2,-1.0,9.0,175.0,0.0,75.0,10.0,1029,13.0,-1.0,-5.0,-4.0,16.0,-4.0,1,07:24 AM,04:54 PM,autumn
45.94573,-96.44945,2019-03-16 10:06:39,-3,-11,0.0,6.0,-9.0,3.0,95.0,0.0,94.0,2.0,1030,82.0,-9.0,-10.0,-10.0,6.0,-10.0,1,06:37 AM,06:33 PM,spring
40.87481,-107.63542,2018-10-24 22:54:39,14,5,0.0,8.7,8.0,7.0,178.0,0.0,41.0,10.0,1016,4.0,8.0,-4.0,7.0,14.0,7.0,1,06:32 AM,05:17 PM,autumn
39.740112,-118.3097,2018-12-22 14:43:11,4,-1,0.0,7.0,4.0,4.0,110.0,0.0,48.0,10.0,1024,31.0,4.0,-6.0,4.0,5.0,4.0,1,07:11 AM,04:32 PM,winter
41.728405,-104.980644,2018-09-26 17:16:44,23,4,0.0,11.6,23.0,25.0,281.0,0.0,13.0,10.0,1015,32.0,22.0,-8.0,23.0,29.0,22.0,1,05:52 AM,05:50 PM,autumn
28.449472,-105.6042,2018-05-30 12:23:22,37,25,0.0,13.5,34.0,6.0,297.0,0.0,10.0,10.0,1009,0.0,32.0,-2.0,34.0,7.0,32.0,1,05:06 AM,06:55 PM,spring
35.48665,-109.49014,2018-05-11 16:38:51,24,14,0.0,14.0,24.0,59.0,230.0,0.0,14.0,10.0,1002,1.0,23.0,-5.0,24.0,68.0,23.0,1,05:17 AM,07:13 PM,spring
38.511604,-106.50708,2018-07-28 17:24:09,25,7,0.0,14.2,25.0,27.0,296.0,0.0,26.0,10.0,1017,8.0,24.0,4.0,25.0,31.0,24.0,1,05:05 AM,07:20 PM,summer
28.38056,-84.70407,2019-02-07 07:50:36,22,16,0.0,8.7,13.0,6.0,150.0,0.0,90.0,10.0,1019,16.0,14.0,12.0,14.0,19.0,14.0,1,06:23 AM,05:23 PM,winter
32.385014,-104.97356,2018-07-10 05:01:14,27,21,0.0,14.1,22.0,10.0,103.0,0.3,65.0,9.0,1019,16.0,25.0,15.0,22.0,14.0,25.0,1,05:01 AM,07:10 PM,summer
34.478405,-96.62575,2018-02-10 05:00:50,11,-2,0.0,7.0,8.0,20.0,357.0,0.0,76.0,10.0,1016,93.0,8.0,4.0,5.0,27.0,5.0,1,07:17 AM,06:05 PM,winter
38.602142,-115.42089,2018-10-31 15:45:34,8,-3,0.0,8.7,7.0,13.0,313.0,0.0,29.0,10.0,1021,7.0,7.0,-10.0,4.0,17.0,4.0,1,06:07 AM,04:42 PM,autumn
29.78885,-86.18047,2018-10-30 16:42:19,26,19,0.0,11.4,26.0,8.0,149.0,0.0,51.0,10.0,1020,0.0,26.0,15.0,26.0,10.0,26.0,1,05:57 AM,05:00 PM,autumn
32.566254,-115.669266,2018-02-10 08:48:21,29,15,0.0,8.7,15.0,4.0,99.0,0.0,31.0,10.0,1010,0.0,15.0,-2.0,15.0,9.0,15.0,1,06:30 AM,05:24 PM,winter
38.529724,-121.66284,2018-11-08 19:24:55,22,13,0.0,8.7,18.0,23.0,358.0,0.0,11.0,10.0,1021,0.0,18.0,-13.0,18.0,41.0,18.0,1,06:41 AM,04:59 PM,autumn
35.92375999999999,-88.575005,2019-01-25 13:19:34,-2,-9,0.0,8.7,-3.0,5.0,189.0,0.0,38.0,10.0,1028,0.0,-2.0,-15.0,-4.0,9.0,-4.0,1,07:00 AM,05:14 PM,winter
48.50257,-90.120186,2018-04-17 19:21:44,1,-6,0.5,6.7,0.0,14.0,23.0,0.0,89.0,10.0,1016,100.0,0.0,-1.0,-4.0,22.0,-4.0,1,06:06 AM,07:55 PM,spring
37.858147,-111.39584,2019-02-13 01:09:17,-4,-14,0.0,8.5,-14.0,21.0,223.0,0.0,61.0,10.0,1020,24.0,-13.0,-19.0,-22.0,27.0,-22.0,1,07:18 AM,06:02 PM,winter
49.728195,-119.57654,2018-05-26 14:07:46,21,7,0.0,14.5,21.0,10.0,251.0,0.0,25.0,10.0,1011,9.0,21.0,0.0,21.0,11.0,21.0,1,04:00 AM,07:51 PM,spring
48.40718,-114.808464,2018-12-10 08:48:36,-1,-6,0.1,5.0,-5.0,4.0,225.0,0.0,86.0,10.0,1021,45.0,-5.0,-7.0,-7.0,8.0,-7.0,1,08:20 AM,04:44 PM,winter
50.11672,-100.22944,2019-03-26 19:22:51,3,-6,0.0,6.4,2.0,13.0,196.0,0.0,98.0,3.0,1013,100.0,2.0,2.0,-1.0,21.0,-1.0,1,06:31 AM,07:03 PM,spring
50.34480300000001,-88.81727,2018-09-19 17:02:40,18,3,0.0,11.6,18.0,6.0,277.0,0.0,45.0,10.0,1018,43.0,18.0,6.0,18.0,7.0,18.0,1,06:37 AM,07:00 PM,autumn
41.290344,-110.94898,2018-09-07 03:06:50,24,11,0.0,12.9,12.0,5.0,169.0,0.0,66.0,10.0,1020,6.0,12.0,5.0,12.0,11.0,12.0,1,05:56 AM,06:46 PM,autumn
42.389713,-117.143295,2019-03-19 13:34:12,15,3,0.0,12.5,13.0,20.0,94.0,0.0,29.0,10.0,1020,0.0,13.0,-5.0,11.0,23.0,11.0,1,05:54 AM,06:00 PM,spring
45.426365,-82.489655,2019-02-02 22:54:32,-7,-9,1.1,3.7,-9.0,4.0,239.0,0.0,86.0,10.0,1021,61.0,-8.0,-11.0,-10.0,12.0,-10.0,1,07:50 AM,05:38 PM,winter
40.33486,-85.55242,2018-11-22 08:09:01,4,-3,0.0,7.0,-3.0,11.0,92.0,0.0,86.0,10.0,1032,32.0,-3.0,-4.0,-7.0,17.0,-7.0,1,07:36 AM,05:20 PM,autumn
39.84446,-117.49277,2018-09-04 08:11:29,26,16,0.0,13.0,17.0,11.0,192.0,0.0,43.0,10.0,1015,1.0,18.0,5.0,18.0,15.0,18.0,1,05:21 AM,06:16 PM,autumn
43.85555,-88.753365,2018-09-05 19:41:36,22,18,0.0,8.1,19.0,6.0,37.0,0.0,92.0,10.0,1022,94.0,19.0,18.0,19.0,11.0,19.0,1,05:23 AM,06:23 PM,autumn
32.48837,-111.85781,2019-02-26 15:18:28,16,5,0.0,10.2,16.0,6.0,179.0,0.0,35.0,10.0,1019,32.0,17.0,1.0,17.0,4.0,17.0,1,06:59 AM,06:22 PM,winter
50.590004,-118.66113,2018-01-14 16:41:08,3,-4,0.0,8.7,-0.0,3.0,66.0,0.0,92.0,10.0,1031,11.0,-0.0,-1.0,-1.0,7.0,-1.0,1,07:50 AM,04:18 PM,winter
33.37081,-87.45467,2018-10-22 15:06:33,20,6,0.0,10.1,20.0,6.0,126.0,0.0,39.0,10.0,1022,31.0,21.0,6.0,21.0,7.0,21.0,1,06:00 AM,05:08 PM,autumn
42.95028,-122.52923,2019-04-15 01:24:16,12,-1,0.0,10.8,-1.0,4.0,70.0,0.1,89.0,10.0,1015,60.0,-1.0,-2.0,-2.0,8.0,-2.0,1,05:29 AM,06:52 PM,spring
41.303833,-118.84817,2018-12-03 14:51:43,-1,-4,0.0,8.7,-1.0,7.0,112.0,0.0,54.0,10.0,1028,11.0,-1.0,-9.0,-3.0,9.0,-3.0,1,07:04 AM,04:26 PM,winter
45.95005,-114.87105,2018-08-22 02:37:45,24,7,0.0,13.9,10.0,6.0,131.0,0.0,73.0,10.0,1019,4.0,10.0,5.0,9.0,12.0,9.0,1,04:48 AM,06:36 PM,summer
43.60732,-110.52318,2018-02-10 15:16:52,-8,-14,0.0,8.7,-8.0,12.0,318.0,0.0,62.0,10.0,1019,14.0,-8.0,-14.0,-13.0,14.0,-13.0,1,07:28 AM,05:46 PM,winter
48.57604600000001,-85.5882,2019-04-02 03:02:35,2,-3,1.1,7.8,-2.0,8.0,212.0,0.0,97.0,3.0,1013,100.0,-2.0,-3.0,-6.0,13.0,-6.0,1,06:18 AM,07:14 PM,spring
